% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
7.200000000000007E-7      6.0E-9                   0                        2.52021885627593E-12
7.200000000000001E-7      0                        0                        2.55059515347026E-12
7.200000000000016E-7      1.2E-8                   0                        2.4899131651001046E-12
7.200000000000024E-7      1.8E-8                   0                        2.459678079942787E-12
7.800000000000007E-7      6.0E-9                   0                        2.7438805727351267E-12
7.799999999999999E-7      0                        0                        2.776032198647176E-12
7.800000000000015E-7      1.2E-8                   0                        2.7117995528415835E-12
8.400000000000009E-7      6.0E-9                   0                        2.985323278134276E-12
8.4E-7                    0                        0                        3.0192502327640422E-12
6.293200361581736E-7      0                        5.07096963025849E-8      1.8567428274230298E-12
6.893200361581736E-7      0                        5.07096963025849E-8      2.0596325325881713E-12
6.586400723163471E-7      0                        1.014193926051698E-7     1.572050278286325E-12
7.18640072316347E-7       0                        1.014193926051698E-7     1.7879546213195957E-12
6.879601084745206E-7      0                        1.521290889077547E-7     1.2989863825261703E-12
7.479601084745206E-7      0                        1.521290889077547E-7     1.5279053634275706E-12
7.172801446326942E-7      0                        2.028387852103396E-7     1.037551140142564E-12
7.772801446326941E-7      0                        2.028387852103396E-7     1.2794847589120942E-12
7.493200361581735E-7      0                        5.07096963025849E-8      2.280303226693265E-12
7.78640072316347E-7       0                        1.014193926051698E-7     2.0216399532928184E-12
8.079601084745206E-7      0                        1.521290889077547E-7     1.7746053332689223E-12
8.093200361581734E-7      0                        5.07096963025849E-8      2.5187549097383097E-12
8.38640072316347E-7       0                        1.014193926051698E-7     2.2731062742059927E-12
8.693200361581736E-7      0                        5.07096963025849E-8      2.7749875817233065E-12
7.466001807908677E-7      0                        2.535484815129245E-7     7.877445511355087E-13
9.0E-7                    0                        0                        3.2802492558208613E-12
5.989875601981901E-7      0                        9.409737961395836E-8     1.4228177313433526E-12
5.686550842382067E-7      0                        1.374850629253318E-7     9.93867575645062E-13
5.383226082782233E-7      0                        1.8087274623670525E-7    5.698923603281588E-13
5.079901323182401E-7      0                        2.2426042954807872E-7    1.5089208539264205E-13
6.283075963563637E-7      0                        1.4480707591654327E-7    1.142652099798434E-12
5.979751203963803E-7      0                        1.881947592279167E-7     7.182288616919295E-13
5.676426444363969E-7      0                        2.3158244253929013E-7    2.987805639668131E-13
6.576276325145372E-7      0                        1.9551677221912815E-7    8.741151216300657E-13
6.272951565545539E-7      0                        2.389044555305016E-7     4.542188011153478E-13
6.869476686727108E-7      0                        2.4622646852171306E-7    6.172067968382465E-13
3.0508335031650546E-7     0                        5.608692733771284E-7     -2.922095221916682E-12
3.093981388507328E-7      0                        4.975497876878112E-7     -2.4522039287109962E-12
3.459107392122586E-7      0                        6.087692347681461E-7     -3.160137527010694E-12
3.5022552774648596E-7     0                        5.454497490788287E-7     -2.6977429568475435E-12
3.867381281080117E-7      0                        6.566691961591637E-7     -3.3673877113385546E-12
3.9105291664223906E-7     0                        5.933497104698464E-7     -2.912489864217941E-12
4.275655170037649E-7      0                        7.045691575501814E-7     -3.5438457749002642E-12
4.3188030553799226E-7     0                        6.412496718608641E-7     -3.096444650822187E-12
3.007685617822781E-7      0                        6.241887590664458E-7     -3.3890807389073658E-12
3.4159595067803125E-7     0                        6.720887204574634E-7     -3.6196263209588417E-12
3.8242333957378435E-7     0                        7.199886818484811E-7     -3.819379782244166E-12
2.964537732480507E-7      0                        6.87508244755763E-7      -3.853160479683046E-12
3.3728116214380385E-7     0                        7.354082061467806E-7     -4.076209338691985E-12
2.9213898471382335E-7     0                        7.508277304450803E-7     -4.314334444243725E-12
4.727076944337454E-7      0                        6.891496332518818E-7     -3.2496073166602806E-12
4.435523325611548E-7      0                        3.1618328484828684E-7    -7.118374832150441E-13
4.795057066101755E-7      0                        2.6964100290030164E-7    -2.7778489250497933E-13
4.7472041897124724E-7     0                        3.688858711917212E-7     -9.916763775201746E-13
5.10673793020268E-7       0                        3.2234358924373596E-7    -5.455783290282289E-13
5.058885053813396E-7      0                        4.215884575351556E-7     -1.25097045045074E-12
5.418418794303603E-7      0                        3.7504617558717034E-7    -7.928269441769136E-13
5.370565917914321E-7      0                        4.7429104387858997E-7    -1.489719702006741E-12
5.730099658404528E-7      0                        4.2774876193060477E-7    -1.019530737951034E-12
4.075989585121342E-7      0                        3.6272556679627214E-7    -1.15352912198113E-12
4.387670449222265E-7      0                        4.1542815313970647E-7    -1.4454134740681414E-12
4.69935131332319E-7       0                        4.6813073948314085E-7    -1.7167530047805874E-12
3.7164558446311346E-7     0                        4.0926784874425734E-7    -1.6028598088032371E-12
4.0281367087320586E-7     0                        4.619704350876917E-7     -1.9067896186721293E-12
3.356922104140928E-7      0                        4.558101306922426E-7     -2.0598295436813655E-12
6.041780522505452E-7      0                        4.804513482740391E-7     -1.2256897103505888E-12
5.391582187283324E-7      0                        2.769630158915131E-7     -1.2533108301332735E-13
5.988107308464894E-7      0                        2.8428502888272456E-7    3.4672485052688455E-14
6.584632429646462E-7      0                        2.91607041873936E-7      2.0222581169306794E-13
7.181157550828032E-7      0                        2.9892905486514744E-7    3.7732889690781145E-13
5.703263051384249E-7      0                        3.2966560223494745E-7    -3.810094300447321E-13
6.299788172565818E-7      0                        3.3698761522615894E-7    -2.0889077248687164E-13
6.896313293747387E-7      0                        3.443096282173704E-7     -2.9222356354647363E-14
6.014943915485173E-7      0                        3.823681885783818E-7     -6.161429557015722E-13
6.611469036666742E-7      0                        3.8969020156959327E-7    -4.3190920865186676E-13
6.326624779586097E-7      0                        4.350707749218162E-7     -8.307316599838475E-13
2.080500153283046E-7      3.0E-8                   7.547925703828639E-7     -4.666443202745433E-12
2.1102619221114595E-7     3.0E-8                   6.896165602973133E-7     -4.180624288627823E-12
2.630386960432221E-7      3.0E-8                   7.283147028930289E-7     -4.341533153553378E-12
2.140023690939873E-7      3.0E-8                   6.244405502117629E-7     -3.68998719913535E-12
2.660148729260634E-7      3.0E-8                   6.631386928074783E-7     -3.857470245850884E-12
2.1697854597682861E-7     3.0E-8                   5.592645401262124E-7     -3.194531934268022E-12
2.689910498089048E-7      3.0E-8                   5.979626827219279E-7     -3.368589162773533E-12
2.7196722669174615E-7     3.0E-8                   5.327866726363773E-7     -2.874889904321323E-12
1.5603751149622844E-7     3.0E-8                   7.160944277871484E-7     -4.533072763596183E-12
1.590136883790698E-7      3.0E-8                   6.509184177015979E-7     -4.0406796676885945E-12
1.6198986526191113E-7     3.0E-8                   5.857424076160473E-7     -3.5434683964061474E-12
1.040250076641523E-7      3.0E-8                   6.773962851914329E-7     -4.420666568433264E-12
1.0700118454699365E-7     3.0E-8                   6.122202751058823E-7     -3.921699290735699E-12
5.201250383207615E-8      3.0E-8                   6.386981425957174E-7     -4.329224617256677E-12
2.6006251916038076E-7     3.0E-8                   7.934907129785794E-7     -4.820777885881012E-12
5.201250383207615E-8      2.999999999999999E-8     8.186981425957193E-7     -5.725109993530236E-12
5.201250383207615E-8      2.999999999999999E-8     8.7869814259572E-7       -6.188386165522842E-12
1.040250076641523E-7      3.0E-8                   7.973962851914341E-7     -5.351289120806639E-12
1.040250076641523E-7      2.999999999999999E-8     8.573962851914348E-7     -5.815086181919393E-12
1.5603751149622844E-7     3.0E-8                   7.760944277871491E-7     -4.99840019054504E-12
1.5603751149622844E-7     3.0E-8                   8.360944277871496E-7     -5.46271814077794E-12
2.080500153283046E-7      3.0E-8                   8.147925703828646E-7     -5.131282042098477E-12
5.201250383207615E-8      3.0E-8                   7.586981425957187E-7     -5.2608243448216715E-12
1.040250076641523E-7      3.0E-8                   7.373962851914336E-7     -4.886482582977931E-12
5.201250383207615E-8      3.0E-8                   6.98698142595718E-7      -4.795529219397152E-12
